seed,episode,cluster_id,suite,task_id,spec_uid,episode_seed,initial_state_id,perturbation_width,observation_noise_seed,cold_start,system_success,habit_success,full_vla_success,difference,habit_steps,full_vla_steps,state_before,tau_k
0,2709,libero_goal_task7,libero_goal,7,18abb9a767956dca,72709,29,0.01,6002709,False,1,1,1,0,71,68,M,0.8
0,2711,libero_spatial_task6,libero_spatial,6,7bd35df5f94baa8b,82711,31,0.01,7002711,True,1,1,1,0,103,105,M,0.8
0,2712,libero_goal_task7,libero_goal,7,e68a2d4f4382a26d,72712,32,0.01,6002712,False,1,1,1,0,72,75,M,0.8
0,2715,libero_goal_task7,libero_goal,7,a4ee8d2b3fc80c98,72715,35,0.01,6002715,False,1,1,1,0,72,68,M,0.8
0,2716,libero_goal_task1,libero_goal,1,9a3e7843203eb79f,72716,36,0.01,6002716,False,1,1,1,0,82,86,M,0.8
0,2717,libero_spatial_task2,libero_spatial,2,9f2fbb4a475f3c0a,82717,37,0.01,7002717,True,1,1,1,0,96,106,M,0.8
0,2718,libero_goal_task2,libero_goal,2,803fd08d35d93715,72718,38,0.01,6002718,False,1,1,1,0,89,89,M,0.8
0,2720,libero_object_task5,libero_object,5,1244bf685fff7673,72720,0,0.01,6002720,False,1,1,1,0,127,115,M,0.8
0,2725,libero_object_task8,libero_object,8,1e51acb6ca97df37,72725,5,0.01,6002725,False,1,1,1,0,136,144,M,0.8
0,2727,libero_goal_task8,libero_goal,8,ab0020bdad11a750,72727,7,0.01,6002727,False,1,1,1,0,75,73,M,0.8
0,2731,libero_10_task2,libero_10,2,ba27b02218a03cf8,72731,11,0.01,6002731,False,1,1,1,0,234,243,M,0.8
0,2732,libero_goal_task2,libero_goal,2,b639e9e6e87632f6,72732,12,0.01,6002732,False,1,1,1,0,97,88,M,0.8
0,2739,libero_object_task5,libero_object,5,68b919f9b7b1268f,72739,19,0.01,6002739,False,1,1,1,0,108,128,M,0.8
0,2740,libero_object_task8,libero_object,8,a74522f0b3691348,72740,20,0.01,6002740,False,1,1,1,0,137,141,M,0.8
0,2741,libero_object_task5,libero_object,5,7802140f57ee7d5c,72741,21,0.01,6002741,False,1,1,1,0,125,123,M,0.8
0,2745,libero_goal_task2,libero_goal,2,9f3cc6e8f0df5d07,72745,25,0.01,6002745,False,1,1,1,0,91,86,M,0.8
0,2746,libero_goal_task8,libero_goal,8,7965b8db29294fe1,72746,26,0.01,6002746,False,1,1,1,0,73,77,M,0.8
0,2749,libero_goal_task7,libero_goal,7,f6b656c391b4e16c,72749,29,0.01,6002749,False,1,1,1,0,70,75,M,0.8
0,2752,libero_object_task8,libero_object,8,3f828f2474da3eb4,72752,32,0.01,6002752,False,0,0,1,-1,280,145,M,0.816
0,2753,libero_10_task5,libero_10,5,a6df254ab788fb21,72753,33,0.01,6002753,False,1,1,1,0,412,185,M,0.8
0,2756,libero_object_task4,libero_object,4,bc63dc50e3d483a9,72756,36,0.01,6002756,False,1,1,1,0,134,138,M,0.808
0,2757,libero_goal_task7,libero_goal,7,9cec5e7fe63b43d5,72757,37,0.01,6002757,False,1,1,1,0,74,71,M,0.8
0,2758,libero_object_task5,libero_object,5,3bf07f420acc1144,72758,38,0.01,6002758,False,1,1,1,0,123,134,M,0.8
0,2759,libero_object_task2,libero_object,2,3bf196d5e1963b11,72759,39,0.01,6002759,False,1,1,1,0,111,113,M,0.8
0,2760,libero_object_task4,libero_object,4,c2c4ee99ec0dd226,72760,0,0.01,6002760,False,1,1,1,0,142,142,M,0.804
0,2761,libero_spatial_task1,libero_spatial,1,353191d733d4f195,72761,1,0.01,6002761,False,1,1,1,0,101,98,M,0.8
0,2762,libero_goal_task2,libero_goal,2,81ea6e9075188498,72762,2,0.01,6002762,False,1,1,1,0,96,92,M,0.8
0,2763,libero_spatial_task1,libero_spatial,1,1beeeadae281beb1,72763,3,0.01,6002763,False,1,1,1,0,106,99,M,0.8
0,2764,libero_spatial_task2,libero_spatial,2,73c81d39881cabad,82764,4,0.01,7002764,True,1,1,1,0,100,91,M,0.8
0,2766,libero_spatial_task2,libero_spatial,2,7ff858deb0918e11,82766,6,0.01,7002766,True,1,1,1,0,92,95,M,0.8
0,2768,libero_goal_task1,libero_goal,1,39a32025b5383e28,72768,8,0.01,6002768,False,1,1,1,0,85,90,M,0.8
0,2769,libero_spatial_task7,libero_spatial,7,61e2ae94cab207f2,82769,9,0.01,7002769,True,1,1,1,0,122,115,M,0.8
0,2770,libero_goal_task5,libero_goal,5,f8c360c4d793d3c8,72770,10,0.01,6002770,False,1,1,1,0,116,121,M,0.8
0,2771,libero_spatial_task7,libero_spatial,7,01fedc14c1c0aff9,82771,11,0.01,7002771,True,1,1,1,0,122,129,M,0.8
0,2772,libero_spatial_task0,libero_spatial,0,3c0a8a122fd8db19,72772,12,0.01,6002772,False,1,1,1,0,77,74,M,0.8
0,2777,libero_10_task5,libero_10,5,13f79971f98d6a06,72777,17,0.01,6002777,False,1,1,1,0,170,167,M,0.8
0,2778,libero_object_task2,libero_object,2,1fa03b25b3469f27,72778,18,0.01,6002778,False,1,1,1,0,114,121,M,0.8
0,2780,libero_spatial_task0,libero_spatial,0,61adda05aee5fc36,72780,20,0.01,6002780,False,1,1,1,0,79,80,M,0.8
0,2782,libero_goal_task1,libero_goal,1,532b89737772f83f,72782,22,0.01,6002782,False,1,1,1,0,78,80,M,0.8
0,2783,libero_goal_task7,libero_goal,7,1d4faa9b316d8f81,72783,23,0.01,6002783,False,1,1,1,0,74,69,M,0.8
0,2788,libero_10_task2,libero_10,2,a8b273fd3576530a,72788,28,0.01,6002788,False,1,1,1,0,239,245,M,0.8
0,2791,libero_object_task5,libero_object,5,84716e41fb22b5dc,72791,31,0.01,6002791,False,1,1,1,0,124,130,M,0.8
0,2793,libero_object_task2,libero_object,2,de8f0014db0123f0,72793,33,0.01,6002793,False,1,1,1,0,115,118,M,0.8
0,2794,libero_spatial_task1,libero_spatial,1,f7be68eb006cb8f9,72794,34,0.01,6002794,False,1,1,1,0,103,104,M,0.8
0,2796,libero_10_task2,libero_10,2,4aceeb6364424c32,72796,36,0.01,6002796,False,1,1,1,0,228,242,M,0.8
0,2798,libero_10_task5,libero_10,5,44464a8bd5f5eeb3,72798,38,0.01,6002798,False,0,0,1,-1,520,182,M,0.816
0,2801,libero_goal_task2,libero_goal,2,595336775fd44350,72801,1,0.01,6002801,False,1,1,1,0,88,93,M,0.8
0,2805,libero_goal_task5,libero_goal,5,2144b8755a209d3d,72805,5,0.01,6002805,False,1,1,1,0,121,112,M,0.8
0,2806,libero_spatial_task1,libero_spatial,1,08926ba8317eb5a6,72806,6,0.01,6002806,False,1,1,1,0,104,110,M,0.8
0,2808,libero_goal_task1,libero_goal,1,8a22e24a96dd6420,72808,8,0.01,6002808,False,1,1,1,0,81,87,M,0.8
0,2809,libero_object_task2,libero_object,2,9249c22a9a3f6c85,72809,9,0.01,6002809,False,1,1,1,0,111,116,M,0.8
0,2810,libero_goal_task2,libero_goal,2,de486d6ae927a4dd,72810,10,0.01,6002810,False,1,1,1,0,82,82,M,0.8
0,2811,libero_goal_task8,libero_goal,8,914774436d201c90,72811,11,0.01,6002811,False,1,1,1,0,74,70,M,0.8
0,2812,libero_spatial_task0,libero_spatial,0,17d7cadda663572c,72812,12,0.01,6002812,False,1,1,1,0,79,78,M,0.8
0,2813,libero_object_task2,libero_object,2,bffc408ba2b28a86,72813,13,0.01,6002813,False,1,1,1,0,115,118,M,0.8
0,2815,libero_object_task4,libero_object,4,f7e8c36d6c5c30e7,72815,15,0.01,6002815,False,1,1,1,0,135,150,M,0.8
0,2816,libero_object_task4,libero_object,4,b7aeb79d9e385aca,72816,16,0.01,6002816,False,1,1,1,0,132,133,M,0.8
0,2817,libero_spatial_task7,libero_spatial,7,5c3409b75b027f0c,82817,17,0.01,7002817,True,1,1,1,0,113,116,M,0.8
0,2818,libero_goal_task4,libero_goal,4,e58b005bab31abee,72818,18,0.01,6002818,False,1,1,1,0,85,94,M,0.8
0,2820,libero_object_task2,libero_object,2,5e57521db33a3e4b,72820,20,0.01,6002820,False,1,1,1,0,115,112,M,0.8
0,2822,libero_spatial_task3,libero_spatial,3,fbb9a22be965665a,82822,22,0.01,7002822,True,1,1,1,0,84,84,M,0.8
0,2823,libero_object_task8,libero_object,8,61dd3d9f9d47209b,72823,23,0.01,6002823,False,1,1,1,0,137,146,M,0.812
0,2824,libero_10_task5,libero_10,5,04af9bbffbb11b45,72824,24,0.01,6002824,False,1,1,1,0,251,172,M,0.812
0,2826,libero_goal_task8,libero_goal,8,84a124f0c2144bd3,72826,26,0.01,6002826,False,1,1,1,0,73,79,M,0.8
0,2827,libero_goal_task4,libero_goal,4,8e04216e9670ae94,72827,27,0.01,6002827,False,1,1,1,0,77,87,M,0.8
0,2831,libero_goal_task7,libero_goal,7,c009626e6eafa662,72831,31,0.01,6002831,False,1,1,1,0,72,73,M,0.8
0,2832,libero_goal_task8,libero_goal,8,f65f355b9bb1d65c,72832,32,0.01,6002832,False,1,1,1,0,73,72,M,0.8
0,2834,libero_10_task2,libero_10,2,ea8b0df3308ecf7a,72834,34,0.01,6002834,False,1,1,1,0,242,258,M,0.8
0,2836,libero_goal_task7,libero_goal,7,3cbc56b624e90064,72836,36,0.01,6002836,False,1,1,1,0,70,70,M,0.8
0,2837,libero_spatial_task0,libero_spatial,0,f97485539a6e492c,72837,37,0.01,6002837,False,1,1,1,0,79,76,M,0.8
0,2838,libero_goal_task2,libero_goal,2,827aa05980fa8dc7,72838,38,0.01,6002838,False,1,1,1,0,93,94,M,0.8
0,2839,libero_10_task2,libero_10,2,bf0c43502f7e4165,72839,39,0.01,6002839,False,1,1,1,0,217,222,M,0.8
0,2842,libero_goal_task2,libero_goal,2,923356cb660b4e75,72842,2,0.01,6002842,False,1,1,1,0,96,93,M,0.8
0,2843,libero_object_task8,libero_object,8,db0f18f0025d36cc,72843,3,0.01,6002843,False,1,1,1,0,136,139,M,0.808
0,2844,libero_10_task2,libero_10,2,ab6cd25ee2a9ddf1,72844,4,0.01,6002844,False,1,1,1,0,213,218,M,0.8
0,2847,libero_object_task8,libero_object,8,d78d116e1b7104c6,72847,7,0.01,6002847,False,1,1,1,0,138,148,M,0.804
0,2848,libero_goal_task5,libero_goal,5,11a9ba8211d24c22,72848,8,0.01,6002848,False,1,1,1,0,123,128,M,0.8
0,2849,libero_object_task2,libero_object,2,19b7e4af7f1233be,72849,9,0.01,6002849,False,1,1,1,0,113,128,M,0.8
0,2850,libero_object_task8,libero_object,8,f33c06df472013fb,72850,10,0.01,6002850,False,1,1,1,0,139,147,M,0.8
0,2853,libero_goal_task1,libero_goal,1,98ee01d770bd1550,72853,13,0.01,6002853,False,1,1,1,0,83,90,M,0.8
0,2854,libero_spatial_task2,libero_spatial,2,2a086bf41ab6f864,82854,14,0.01,7002854,True,1,1,1,0,98,93,M,0.8
0,2857,libero_10_task5,libero_10,5,14d6c646cb859e0a,72857,17,0.01,6002857,False,1,1,1,0,189,194,M,0.808
0,2858,libero_object_task5,libero_object,5,f6c4db95ee0cb718,72858,18,0.01,6002858,False,1,1,1,0,123,123,M,0.8
0,2859,libero_goal_task7,libero_goal,7,d3b33d9119ab0229,72859,19,0.01,6002859,False,1,1,1,0,70,77,M,0.8
0,2860,libero_goal_task2,libero_goal,2,cb637bcbfd6fde8b,72860,20,0.01,6002860,False,1,1,1,0,98,86,M,0.8
0,2861,libero_goal_task7,libero_goal,7,7aa7acfea7df8640,72861,21,0.01,6002861,False,1,1,1,0,70,71,M,0.8
0,2862,libero_object_task5,libero_object,5,6363467c48862036,72862,22,0.01,6002862,False,1,1,1,0,121,130,M,0.8
0,2865,libero_10_task5,libero_10,5,7ee65733f3a04468,72865,25,0.01,6002865,False,1,1,1,0,189,157,M,0.804
0,2866,libero_spatial_task0,libero_spatial,0,828c441efb0c01fe,72866,26,0.01,6002866,False,1,1,1,0,81,79,M,0.8
0,2868,libero_spatial_task3,libero_spatial,3,d30cddfba47ff219,82868,28,0.01,7002868,True,1,1,1,0,84,80,M,0.8
0,2872,libero_object_task8,libero_object,8,689983ad14e9ad60,72872,32,0.01,6002872,False,1,1,1,0,132,145,M,0.8
0,2874,libero_object_task2,libero_object,2,0ea27b1819664bf0,72874,34,0.01,6002874,False,1,1,1,0,110,117,M,0.8
0,2876,libero_goal_task4,libero_goal,4,921c2e1f44cee198,72876,36,0.01,6002876,False,1,1,1,0,80,85,M,0.8
0,2877,libero_spatial_task1,libero_spatial,1,a0a720a935e1d544,72877,37,0.01,6002877,False,1,1,1,0,106,112,M,0.8
0,2879,libero_object_task4,libero_object,4,5482c9f7d3bf6a05,72879,39,0.01,6002879,False,1,1,1,0,142,138,M,0.8
0,2880,libero_goal_task2,libero_goal,2,d432cc09b112fcce,72880,0,0.01,6002880,False,1,1,1,0,85,81,M,0.8
0,2883,libero_object_task4,libero_object,4,b796e750300a4d7b,72883,3,0.01,6002883,False,1,1,1,0,145,143,M,0.8
0,2884,libero_10_task2,libero_10,2,fba6908edf2521ee,72884,4,0.01,6002884,False,1,1,1,0,211,216,M,0.8
0,2885,libero_10_task2,libero_10,2,600a64792aeb4827,72885,5,0.01,6002885,False,1,1,1,0,233,219,M,0.8
0,2887,libero_object_task2,libero_object,2,75c00c533a0e4c2f,72887,7,0.01,6002887,False,1,1,1,0,110,117,M,0.8
0,2888,libero_spatial_task1,libero_spatial,1,d1766ad0466b5b37,72888,8,0.01,6002888,False,0,0,1,-1,220,100,M,0.816
0,2889,libero_spatial_task0,libero_spatial,0,750f718c57d4489e,72889,9,0.01,6002889,False,1,1,1,0,80,80,M,0.8
0,2890,libero_spatial_task0,libero_spatial,0,e742268b9c04f2b7,72890,10,0.01,6002890,False,1,1,1,0,82,80,M,0.8
0,2892,libero_goal_task7,libero_goal,7,a7e1980c8d89663a,72892,12,0.01,6002892,False,1,1,1,0,71,75,M,0.8
0,2894,libero_10_task5,libero_10,5,8378d4c976c3f6e5,72894,14,0.01,6002894,False,1,1,1,0,176,182,M,0.8
0,2897,libero_goal_task5,libero_goal,5,553e08f039fe8bd9,72897,17,0.01,6002897,False,1,1,1,0,129,117,M,0.8
0,2898,libero_goal_task8,libero_goal,8,2e1f00a3c4750c34,72898,18,0.01,6002898,False,1,1,1,0,78,76,M,0.8
0,2901,libero_spatial_task0,libero_spatial,0,50b78f60dfa18447,72901,21,0.01,6002901,False,1,1,1,0,78,72,M,0.8
0,2902,libero_object_task8,libero_object,8,a4ee5656dc3b668d,72902,22,0.01,6002902,False,1,1,1,0,145,156,M,0.8
0,2903,libero_goal_task7,libero_goal,7,20cdcef71bb6c100,72903,23,0.01,6002903,False,1,1,1,0,71,72,M,0.8
0,2904,libero_goal_task8,libero_goal,8,7f18eeeebe0d30a4,72904,24,0.01,6002904,False,1,1,1,0,68,71,M,0.8
0,2907,libero_object_task8,libero_object,8,f94b19657a481024,72907,27,0.01,6002907,False,1,1,1,0,183,143,M,0.8
0,2908,libero_object_task2,libero_object,2,dc7c1256a9e022c6,72908,28,0.01,6002908,False,1,1,1,0,121,120,M,0.8
0,2909,libero_goal_task8,libero_goal,8,b08769303923c010,72909,29,0.01,6002909,False,1,1,1,0,72,74,M,0.8
0,2910,libero_goal_task4,libero_goal,4,146ba977798f5735,72910,30,0.01,6002910,False,1,1,1,0,89,91,M,0.8
0,2911,libero_goal_task5,libero_goal,5,e4d20598dcdc602a,72911,31,0.01,6002911,False,1,1,1,0,114,106,M,0.8
0,2912,libero_goal_task1,libero_goal,1,9ff606da7b50331e,72912,32,0.01,6002912,False,1,1,1,0,81,84,M,0.8
0,2913,libero_10_task2,libero_10,2,38e0e970e1ef4e6b,72913,33,0.01,6002913,False,1,1,1,0,256,235,M,0.8
0,2915,libero_spatial_task2,libero_spatial,2,1fbe6a618e614dc5,82915,35,0.01,7002915,True,1,1,1,0,94,93,M,0.8
0,2916,libero_goal_task8,libero_goal,8,670cd0bb7abf3808,72916,36,0.01,6002916,False,1,1,1,0,72,71,M,0.8
0,2918,libero_goal_task8,libero_goal,8,f5b860aa97c2773d,72918,38,0.01,6002918,False,1,1,1,0,76,76,M,0.8
0,2919,libero_10_task5,libero_10,5,ff9afbf0671a4d13,72919,39,0.01,6002919,False,0,0,1,-1,520,157,M,0.816
0,2920,libero_goal_task5,libero_goal,5,e0ab25138c5e1267,72920,0,0.01,6002920,False,1,1,1,0,130,131,M,0.8
0,2921,libero_spatial_task0,libero_spatial,0,ea0eb46737eb62f3,72921,1,0.01,6002921,False,1,1,1,0,78,76,M,0.8
0,2926,libero_goal_task1,libero_goal,1,92113cd2a00262bb,72926,6,0.01,6002926,False,1,1,1,0,91,91,M,0.8
0,2927,libero_object_task2,libero_object,2,b98cd710da31993c,72927,7,0.01,6002927,False,1,1,1,0,111,116,M,0.8
0,2929,libero_goal_task4,libero_goal,4,92387260903d1eed,72929,9,0.01,6002929,False,0,0,1,-1,300,83,M,0.816
0,2931,libero_goal_task4,libero_goal,4,af5b1fa3b59cca16,72931,11,0.01,6002931,False,1,1,1,0,85,85,M,0.812
0,2933,libero_spatial_task2,libero_spatial,2,e7dda39fda49a5f3,82933,13,0.01,7002933,True,1,1,1,0,95,97,M,0.8
0,2936,libero_object_task8,libero_object,8,05f8ce6f837c75a9,72936,16,0.01,6002936,False,1,1,1,0,137,153,M,0.8
0,2937,libero_object_task5,libero_object,5,181994558a754b8c,72937,17,0.01,6002937,False,1,1,0,1,122,280,M,0.8
0,2938,libero_goal_task5,libero_goal,5,e9aa5982a935181a,72938,18,0.01,6002938,False,1,1,1,0,124,113,M,0.8
0,2941,libero_goal_task4,libero_goal,4,b65a89806478c4e9,72941,21,0.01,6002941,False,1,1,1,0,81,86,M,0.808
0,2942,libero_goal_task7,libero_goal,7,5570476509447703,72942,22,0.01,6002942,False,1,1,1,0,68,77,M,0.8
0,2943,libero_object_task2,libero_object,2,1b40bcd206d4e695,72943,23,0.01,6002943,False,1,1,1,0,115,111,M,0.8
0,2944,libero_goal_task4,libero_goal,4,468f9afe145ee4af,72944,24,0.01,6002944,False,1,1,1,0,82,81,M,0.804
0,2946,libero_10_task2,libero_10,2,76da4bae1439f7d4,72946,26,0.01,6002946,False,1,1,1,0,251,294,M,0.8
0,2949,libero_10_task2,libero_10,2,2f0dae6ae8d90ead,72949,29,0.01,6002949,False,1,1,1,0,233,241,M,0.8
0,2951,libero_object_task8,libero_object,8,3ae98e7e0ecbad17,72951,31,0.01,6002951,False,1,1,1,0,142,149,M,0.8
0,2952,libero_object_task2,libero_object,2,d7714dfb7f3e288e,72952,32,0.01,6002952,False,1,1,1,0,119,117,M,0.8
0,2954,libero_spatial_task1,libero_spatial,1,6fbacfe6d4eb4007,72954,34,0.01,6002954,False,1,1,1,0,108,104,M,0.812
0,2955,libero_object_task5,libero_object,5,e7b7638145841bf0,72955,35,0.01,6002955,False,1,1,1,0,127,122,M,0.8
0,2956,libero_goal_task4,libero_goal,4,673b13ed2b173750,72956,36,0.01,6002956,False,1,1,1,0,84,85,M,0.8
0,2958,libero_spatial_task1,libero_spatial,1,e6dab9a907c4af33,72958,38,0.01,6002958,False,1,1,1,0,97,106,M,0.808
0,2959,libero_object_task4,libero_object,4,102bdecac0d0d937,72959,39,0.01,6002959,False,1,1,1,0,143,142,M,0.8
0,2960,libero_goal_task5,libero_goal,5,fff78560f44ba09a,72960,0,0.01,6002960,False,1,1,1,0,117,115,M,0.8
0,2962,libero_10_task5,libero_10,5,ee6d19402d2efbd4,72962,2,0.01,6002962,False,1,1,1,0,162,153,M,0.812
0,2964,libero_spatial_task0,libero_spatial,0,7409de26f070d478,72964,4,0.01,6002964,False,1,1,1,0,78,77,M,0.8
0,2965,libero_object_task4,libero_object,4,a8a940e21812f56f,72965,5,0.01,6002965,False,1,1,1,0,125,136,M,0.8
0,2966,libero_spatial_task0,libero_spatial,0,2ef0e6830b6e094c,72966,6,0.01,6002966,False,1,1,1,0,83,79,M,0.8
0,2969,libero_goal_task8,libero_goal,8,1a4fee2360ea99e5,72969,9,0.01,6002969,False,1,1,1,0,73,76,M,0.8
0,2972,libero_10_task5,libero_10,5,2013a0dae941fb36,72972,12,0.01,6002972,False,0,0,1,-1,520,308,M,0.828
0,2975,libero_spatial_task2,libero_spatial,2,9018724f564bc3dc,82975,15,0.01,7002975,True,1,1,1,0,97,98,M,0.8
0,2976,libero_goal_task5,libero_goal,5,144ec69112280c46,72976,16,0.01,6002976,False,1,1,1,0,126,119,M,0.8
0,2977,libero_object_task4,libero_object,4,f7eea1d1420e3f97,72977,17,0.01,6002977,False,1,1,1,0,143,147,M,0.8
0,2978,libero_spatial_task0,libero_spatial,0,86a45bc938eedb2c,72978,18,0.01,6002978,False,1,1,1,0,79,83,M,0.8
0,2979,libero_object_task4,libero_object,4,6131f3fee9bdc2b8,72979,19,0.01,6002979,False,1,1,1,0,129,136,M,0.8
0,2981,libero_object_task8,libero_object,8,0d7515631cb4da8f,72981,21,0.01,6002981,False,1,1,1,0,137,152,M,0.8
0,2983,libero_spatial_task6,libero_spatial,6,d40d58a6af485da7,82983,23,0.01,7002983,True,1,1,1,0,103,106,M,0.8
0,2985,libero_goal_task2,libero_goal,2,ef396c21ba28a724,72985,25,0.01,6002985,False,1,1,1,0,89,92,M,0.8
0,2988,libero_spatial_task1,libero_spatial,1,4e136be89b4c2581,72988,28,0.01,6002988,False,1,1,1,0,102,103,M,0.804
0,2989,libero_object_task8,libero_object,8,3ce54782418a304d,72989,29,0.01,6002989,False,1,1,1,0,137,146,M,0.8
0,2990,libero_goal_task5,libero_goal,5,84195256d1297731,72990,30,0.01,6002990,False,1,1,1,0,131,127,M,0.8
0,2991,libero_goal_task1,libero_goal,1,f5bfa2fc412f75fb,72991,31,0.01,6002991,False,1,1,1,0,88,94,M,0.8
0,2992,libero_spatial_task0,libero_spatial,0,76b0fb3e0803e15d,72992,32,0.01,6002992,False,1,1,1,0,78,77,M,0.8
0,2994,libero_goal_task4,libero_goal,4,e9d91d832140a189,72994,34,0.01,6002994,False,1,1,1,0,85,87,M,0.8
0,2995,libero_spatial_task1,libero_spatial,1,ef90b1b258358948,72995,35,0.01,6002995,False,1,1,1,0,102,105,M,0.8
0,2996,libero_spatial_task3,libero_spatial,3,5fb8601184db50ad,82996,36,0.01,7002996,True,1,1,1,0,89,86,M,0.8
0,2997,libero_10_task5,libero_10,5,963a591a2167befa,72997,37,0.01,6002997,False,1,1,1,0,150,287,M,0.824
0,3000,libero_goal_task4,libero_goal,4,66af7751385c48c5,73000,0,0.01,6003000,False,1,1,1,0,91,90,M,0.8
0,3002,libero_10_task2,libero_10,2,78347aecdb5e4689,73002,2,0.01,6003002,False,1,1,1,0,235,239,M,0.8
0,3003,libero_goal_task2,libero_goal,2,acbf1ea167048d9d,73003,3,0.01,6003003,False,1,1,1,0,86,87,M,0.8
0,3006,libero_10_task5,libero_10,5,0806ed6c6744f42c,73006,6,0.01,6003006,False,1,1,1,0,162,170,M,0.82
0,3007,libero_object_task8,libero_object,8,07ce6a00eb78c9a4,73007,7,0.01,6003007,False,1,1,1,0,130,147,M,0.8
0,3008,libero_spatial_task0,libero_spatial,0,58c9a9187b5271b7,73008,8,0.01,6003008,False,1,1,1,0,80,78,M,0.8
0,3009,libero_spatial_task1,libero_spatial,1,03792cb3202fb1e1,73009,9,0.01,6003009,False,1,1,1,0,101,105,M,0.8
0,3010,libero_10_task5,libero_10,5,171fe88f4bc29ee3,73010,10,0.01,6003010,False,0,0,1,-1,520,164,M,0.836
0,3011,libero_object_task4,libero_object,4,be8a4ca504f91236,73011,11,0.01,6003011,False,1,1,1,0,130,134,M,0.8
0,3012,libero_spatial_task3,libero_spatial,3,9ed491fae2b865a5,83012,12,0.01,7003012,True,0,0,1,-1,220,112,M,0.816
0,3013,libero_goal_task4,libero_goal,4,c395752d6741cb82,73013,13,0.01,6003013,False,1,1,1,0,76,84,M,0.8
0,3016,libero_10_task2,libero_10,2,bbf43ccd5b496902,73016,16,0.01,6003016,False,1,1,1,0,242,244,M,0.8
0,3019,libero_spatial_task2,libero_spatial,2,8177cae4b56cab41,83019,19,0.01,7003019,True,1,1,1,0,96,96,M,0.8
0,3020,libero_spatial_task1,libero_spatial,1,3f508c0c1174b96e,73020,20,0.01,6003020,False,0,0,1,-1,220,111,M,0.816
0,3022,libero_10_task5,libero_10,5,ad4b3dfc550f8ed0,73022,22,0.01,6003022,False,1,1,1,0,150,164,M,0.832
0,3023,libero_spatial_task6,libero_spatial,6,c011b9d44686add5,83023,23,0.01,7003023,True,1,1,1,0,100,99,M,0.8
0,3027,libero_spatial_task6,libero_spatial,6,8fb2a4cb7805cb91,83027,27,0.01,7003027,True,1,1,1,0,108,103,M,0.8
0,3028,libero_object_task5,libero_object,5,35a6a720fc2dd6b6,73028,28,0.01,6003028,False,1,1,1,0,118,164,M,0.8
0,3029,libero_object_task4,libero_object,4,04beec44dd790372,73029,29,0.01,6003029,False,1,1,1,0,129,136,M,0.8
0,3035,libero_object_task2,libero_object,2,f151f51b9453404c,73035,35,0.01,6003035,False,1,1,1,0,106,111,M,0.8
0,3036,libero_spatial_task3,libero_spatial,3,0faf96229542ba81,83036,36,0.01,7003036,True,0,0,1,-1,220,84,M,0.832
0,3038,libero_object_task5,libero_object,5,48db6a8e4fe533a8,73038,38,0.01,6003038,False,1,1,1,0,125,123,M,0.8
0,3039,libero_goal_task5,libero_goal,5,b39cddb7144b76a9,73039,39,0.01,6003039,False,1,1,1,0,127,112,M,0.8
0,3046,libero_goal_task5,libero_goal,5,a298b539843200cd,73046,6,0.01,6003046,False,1,1,1,0,129,124,M,0.8
0,3047,libero_goal_task1,libero_goal,1,c81706ad44a755fa,73047,7,0.01,6003047,False,1,1,1,0,78,81,M,0.8
0,3050,libero_10_task2,libero_10,2,aeade4d450cc46ae,73050,10,0.01,6003050,False,1,1,1,0,229,228,M,0.8
0,3051,libero_10_task5,libero_10,5,f6e2a8dc7455f19f,73051,11,0.01,6003051,False,1,1,1,0,184,226,M,0.828
0,3052,libero_object_task2,libero_object,2,4fa3abe4ec63868b,73052,12,0.01,6003052,False,1,1,1,0,112,113,M,0.8
0,3055,libero_10_task5,libero_10,5,ceb9de34ea473471,73055,15,0.01,6003055,False,0,0,1,-1,520,245,M,0.844
0,3057,libero_object_task4,libero_object,4,ece0c343a66255bf,73057,17,0.01,6003057,False,1,1,1,0,142,148,M,0.8
0,3061,libero_goal_task8,libero_goal,8,7849d974c868047a,73061,21,0.01,6003061,False,1,1,1,0,70,77,M,0.8
0,3063,libero_goal_task4,libero_goal,4,9968fe3b5585ee3a,73063,23,0.01,6003063,False,1,1,1,0,81,84,M,0.8
0,3064,libero_object_task8,libero_object,8,1bd2e009b443a91e,73064,24,0.01,6003064,False,0,0,1,-1,280,152,M,0.816
0,3066,libero_spatial_task0,libero_spatial,0,b422cdf3a2e212bd,73066,26,0.01,6003066,False,1,1,1,0,78,79,M,0.8
0,3068,libero_object_task8,libero_object,8,251641607eb73bf9,73068,28,0.01,6003068,False,1,1,1,0,146,165,M,0.812
0,3069,libero_goal_task8,libero_goal,8,09cb605027ee9a91,73069,29,0.01,6003069,False,0,0,1,-1,300,75,M,0.816
0,3071,libero_spatial_task0,libero_spatial,0,764f871feccea7ed,73071,31,0.01,6003071,False,1,1,1,0,80,75,M,0.8
0,3072,libero_spatial_task7,libero_spatial,7,7e539d771379597f,83072,32,0.01,7003072,True,1,1,1,0,113,119,M,0.8
0,3074,libero_goal_task8,libero_goal,8,76497ff9af801ec7,73074,34,0.01,6003074,False,1,1,1,0,80,85,M,0.812
0,3075,libero_goal_task2,libero_goal,2,a64f01676737e38c,73075,35,0.01,6003075,False,1,1,1,0,90,90,M,0.8
